### var1 :  Probe_sc_eta 
### var2 :  Probe_pt 
  -2.500	  -2.000	 +10.000	 +15.000	0.027	0.003	0.060	0.007	0.028	0.027	0.060	0.060
  -2.000	  -1.566	 +10.000	 +15.000	0.059	0.005	0.123	0.009	0.057	0.062	0.118	0.124
  -1.566	  -1.442	 +10.000	 +15.000	0.055	0.011	0.135	0.020	0.033	0.056	0.115	0.139
  -1.442	  -0.800	 +10.000	 +15.000	0.150	0.008	0.186	0.010	0.148	0.156	0.189	0.188
  -0.800	  +0.000	 +10.000	 +15.000	0.169	0.007	0.235	0.009	0.165	0.170	0.234	0.236
  +0.000	  +0.800	 +10.000	 +15.000	0.173	0.007	0.236	0.008	0.174	0.182	0.249	0.232
  +0.800	  +1.442	 +10.000	 +15.000	0.144	0.008	0.173	0.009	0.141	0.149	0.187	0.173
  +1.442	  +1.566	 +10.000	 +15.000	0.060	0.013	0.067	0.014	0.060	0.064	0.096	0.067
  +1.566	  +2.000	 +10.000	 +15.000	0.040	0.004	0.091	0.008	0.039	0.041	0.094	0.085
  +2.000	  +2.500	 +10.000	 +15.000	0.045	0.005	0.077	0.007	0.045	0.043	0.080	0.079
  -2.500	  -2.000	 +15.000	 +20.000	0.099	0.005	0.187	0.008	0.099	0.100	0.198	0.183
  -2.000	  -1.566	 +15.000	 +20.000	0.179	0.006	0.296	0.010	0.183	0.183	0.321	0.296
  -1.566	  -1.442	 +15.000	 +20.000	0.141	0.012	0.208	0.016	0.140	0.147	0.226	0.189
  -1.442	  -0.800	 +15.000	 +20.000	0.289	0.006	0.382	0.008	0.287	0.290	0.383	0.381
  -0.800	  +0.000	 +15.000	 +20.000	0.352	0.005	0.440	0.007	0.341	0.351	0.438	0.441
  +0.000	  +0.800	 +15.000	 +20.000	0.364	0.006	0.438	0.007	0.360	0.374	0.444	0.433
  +0.800	  +1.442	 +15.000	 +20.000	0.287	0.006	0.363	0.008	0.284	0.294	0.367	0.359
  +1.442	  +1.566	 +15.000	 +20.000	0.097	0.008	0.199	0.016	0.134	0.120	0.224	0.205
  +1.566	  +2.000	 +15.000	 +20.000	0.150	0.006	0.267	0.009	0.150	0.156	0.261	0.269
  +2.000	  +2.500	 +15.000	 +20.000	0.119	0.005	0.198	0.008	0.119	0.121	0.224	0.191
  -2.500	  -2.000	 +20.000	 +35.000	0.205	0.002	0.366	0.003	0.201	0.208	0.372	0.364
  -2.000	  -1.566	 +20.000	 +35.000	0.300	0.002	0.472	0.002	0.297	0.307	0.475	0.472
  -1.566	  -1.442	 +20.000	 +35.000	0.263	0.003	0.334	0.004	0.263	0.304	0.347	0.348
  -1.442	  -0.800	 +20.000	 +35.000	0.422	0.001	0.536	0.002	0.416	0.419	0.545	0.538
  -0.800	  +0.000	 +20.000	 +35.000	0.492	0.001	0.590	0.001	0.488	0.498	0.594	0.592
  +0.000	  +0.800	 +20.000	 +35.000	0.499	0.001	0.595	0.001	0.495	0.507	0.602	0.595
  +0.800	  +1.442	 +20.000	 +35.000	0.419	0.001	0.530	0.002	0.411	0.424	0.533	0.533
  +1.442	  +1.566	 +20.000	 +35.000	0.260	0.003	0.331	0.004	0.257	0.289	0.347	0.344
  +1.566	  +2.000	 +20.000	 +35.000	0.277	0.001	0.445	0.002	0.277	0.284	0.450	0.447
  +2.000	  +2.500	 +20.000	 +35.000	0.198	0.002	0.380	0.003	0.194	0.202	0.384	0.376
  -2.500	  -2.000	 +35.000	 +50.000	0.284	0.001	0.477	0.002	0.283	0.282	0.477	0.475
  -2.000	  -1.566	 +35.000	 +50.000	0.390	0.001	0.577	0.001	0.389	0.386	0.576	0.572
  -1.566	  -1.442	 +35.000	 +50.000	0.374	0.002	0.496	0.003	0.375	0.372	0.490	0.493
  -1.442	  -0.800	 +35.000	 +50.000	0.499	0.001	0.636	0.001	0.499	0.495	0.636	0.631
  -0.800	  +0.000	 +35.000	 +50.000	0.586	0.001	0.690	0.001	0.585	0.581	0.690	0.685
  +0.000	  +0.800	 +35.000	 +50.000	0.592	0.001	0.695	0.001	0.592	0.588	0.694	0.690
  +0.800	  +1.442	 +35.000	 +50.000	0.502	0.001	0.630	0.001	0.502	0.499	0.630	0.627
  +1.442	  +1.566	 +35.000	 +50.000	0.376	0.002	0.486	0.003	0.374	0.372	0.493	0.485
  +1.566	  +2.000	 +35.000	 +50.000	0.384	0.001	0.566	0.001	0.383	0.381	0.565	0.560
  +2.000	  +2.500	 +35.000	 +50.000	0.281	0.001	0.488	0.002	0.280	0.279	0.487	0.485
  -2.500	  -2.000	 +50.000	 +90.000	0.312	0.003	0.514	0.004	0.311	0.302	0.511	0.513
  -2.000	  -1.566	 +50.000	 +90.000	0.428	0.002	0.613	0.004	0.429	0.421	0.615	0.611
  -1.566	  -1.442	 +50.000	 +90.000	0.394	0.006	0.500	0.008	0.394	0.387	0.508	0.505
  -1.442	  -0.800	 +50.000	 +90.000	0.517	0.002	0.661	0.003	0.518	0.514	0.659	0.661
  -0.800	  +0.000	 +50.000	 +90.000	0.614	0.002	0.723	0.002	0.614	0.609	0.725	0.722
  +0.000	  +0.800	 +50.000	 +90.000	0.619	0.002	0.728	0.002	0.620	0.616	0.733	0.729
  +0.800	  +1.442	 +50.000	 +90.000	0.519	0.002	0.660	0.003	0.518	0.513	0.660	0.661
  +1.442	  +1.566	 +50.000	 +90.000	0.387	0.006	0.499	0.008	0.383	0.374	0.502	0.501
  +1.566	  +2.000	 +50.000	 +90.000	0.434	0.003	0.608	0.004	0.434	0.425	0.610	0.614
  +2.000	  +2.500	 +50.000	 +90.000	0.301	0.003	0.518	0.004	0.299	0.286	0.519	0.520
  -2.500	  -2.000	 +90.000	+150.000	0.389	0.014	0.535	0.019	0.389	0.392	0.520	0.532
  -2.000	  -1.566	 +90.000	+150.000	0.488	0.011	0.607	0.015	0.487	0.491	0.619	0.604
  -1.566	  -1.442	 +90.000	+150.000	0.480	0.024	0.598	0.032	0.480	0.489	0.561	0.582
  -1.442	  -0.800	 +90.000	+150.000	0.546	0.007	0.695	0.010	0.545	0.547	0.685	0.695
  -0.800	  +0.000	 +90.000	+150.000	0.678	0.006	0.744	0.008	0.673	0.674	0.764	0.740
  +0.000	  +0.800	 +90.000	+150.000	0.696	0.006	0.771	0.007	0.695	0.694	0.785	0.772
  +0.800	  +1.442	 +90.000	+150.000	0.552	0.007	0.670	0.010	0.545	0.549	0.676	0.671
  +1.442	  +1.566	 +90.000	+150.000	0.455	0.023	0.552	0.035	0.451	0.436	0.533	0.561
  +1.566	  +2.000	 +90.000	+150.000	0.532	0.012	0.608	0.015	0.522	0.528	0.622	0.615
  +2.000	  +2.500	 +90.000	+150.000	0.411	0.017	0.518	0.019	0.411	0.409	0.528	0.520
  -2.500	  -2.000	+150.000	+500.000	0.342	0.034	0.487	0.042	0.328	0.313	0.487	0.496
  -2.000	  -1.566	+150.000	+500.000	0.484	0.024	0.559	0.027	0.480	0.482	0.549	0.556
  -1.566	  -1.442	+150.000	+500.000	0.441	0.047	0.465	0.058	0.430	0.417	0.531	0.463
  -1.442	  -0.800	+150.000	+500.000	0.514	0.014	0.640	0.018	0.513	0.518	0.671	0.651
  -0.800	  +0.000	+150.000	+500.000	0.691	0.010	0.773	0.012	0.693	0.693	0.783	0.778
  +0.000	  +0.800	+150.000	+500.000	0.704	0.011	0.763	0.013	0.696	0.693	0.771	0.764
  +0.800	  +1.442	+150.000	+500.000	0.489	0.014	0.611	0.018	0.488	0.486	0.607	0.619
  +1.442	  +1.566	+150.000	+500.000	0.436	0.048	0.605	0.062	0.448	0.456	0.594	0.596
  +1.566	  +2.000	+150.000	+500.000	0.439	0.023	0.549	0.029	0.437	0.436	0.615	0.561
  +2.000	  +2.500	+150.000	+500.000	0.419	0.044	0.463	0.039	0.352	0.395	0.429	0.466
