### var1 :  Probe_sc_eta 
### var2 :  Probe_pt 
  -2.500	  -2.000	 +10.000	 +15.000	0.172	0.009	0.193	0.011	0.171	0.177	0.214	0.192
  -2.000	  -1.566	 +10.000	 +15.000	0.264	0.012	0.315	0.013	0.271	0.301	0.303	0.313
  -1.566	  -1.442	 +10.000	 +15.000	0.234	0.022	0.315	0.028	0.234	0.231	0.264	0.308
  -1.442	  -0.800	 +10.000	 +15.000	0.376	0.013	0.338	0.012	0.374	0.425	0.354	0.339
  -0.800	  +0.000	 +10.000	 +15.000	0.321	0.008	0.349	0.010	0.315	0.328	0.348	0.352
  +0.000	  +0.800	 +10.000	 +15.000	0.318	0.010	0.362	0.010	0.317	0.333	0.349	0.360
  +0.800	  +1.442	 +10.000	 +15.000	0.376	0.013	0.349	0.012	0.347	0.377	0.366	0.350
  +1.442	  +1.566	 +10.000	 +15.000	0.287	0.033	0.242	0.023	0.291	0.254	0.247	0.247
  +1.566	  +2.000	 +10.000	 +15.000	0.277	0.012	0.326	0.013	0.280	0.225	0.336	0.323
  +2.000	  +2.500	 +10.000	 +15.000	0.200	0.010	0.203	0.011	0.198	0.203	0.211	0.203
  -2.500	  -2.000	 +15.000	 +20.000	0.235	0.007	0.316	0.010	0.234	0.235	0.316	0.319
  -2.000	  -1.566	 +15.000	 +20.000	0.351	0.008	0.435	0.010	0.357	0.358	0.473	0.425
  -1.566	  -1.442	 +15.000	 +20.000	0.262	0.016	0.322	0.019	0.260	0.265	0.300	0.304
  -1.442	  -0.800	 +15.000	 +20.000	0.424	0.006	0.486	0.008	0.422	0.429	0.496	0.486
  -0.800	  +0.000	 +15.000	 +20.000	0.448	0.006	0.510	0.007	0.440	0.450	0.506	0.511
  +0.000	  +0.800	 +15.000	 +20.000	0.461	0.006	0.511	0.007	0.450	0.463	0.507	0.504
  +0.800	  +1.442	 +15.000	 +20.000	0.415	0.007	0.471	0.008	0.412	0.417	0.482	0.471
  +1.442	  +1.566	 +15.000	 +20.000	0.274	0.016	0.291	0.018	0.272	0.244	0.312	0.289
